,date,sales,state,customer
1886,2018-07-18,6232.5,TN,Customer 376
1750,2018-07-18,3597.75,other,Customer 354
3179,2018-07-19,412.5,NJ,Customer 598
3284,2018-07-19,1687.5,CA,Customer 618
3285,2018-07-19,9348.75,CA,Customer 618
4095,2018-07-19,3116.25,ID,Customer 756
3417,2018-07-19,412.5,NC,Customer 646
3091,2018-07-19,3597.75,NY,Customer 586
3092,2018-07-19,412.5,NY,Customer 586
3418,2018-07-19,3116.25,NC,Customer 646
4094,2018-07-19,412.5,ID,Customer 756
3178,2018-07-19,3597.75,NJ,Customer 598
571,2018-07-20,337.5,KY,Customer 116
572,2018-07-20,3116.25,KY,Customer 116
2931,2018-07-20,3116.25,EY,Customer 562
1060,2018-07-20,15581.25,ID,Customer 193
1061,2018-07-20,2662.5,ID,Customer 193
827,2018-07-20,6232.5,AR,Customer 157
828,2018-07-20,825.0,AR,Customer 157
1512,2018-07-20,3116.25,VA,Customer 310
2932,2018-07-20,412.5,EY,Customer 562
1513,2018-07-20,412.5,VA,Customer 310
1256,2018-07-23,412.5,OK,Customer 232
1291,2018-07-23,6232.5,IL,Customer 244
1292,2018-07-23,675.0,IL,Customer 244
2513,2018-07-23,3116.25,MA,Customer 483
2893,2018-07-23,3116.25,TX,Customer 553
411,2018-07-23,3597.75,CA,Customer 81
3136,2018-07-23,3116.25,ME,Customer 597
2894,2018-07-23,975.0,TX,Customer 553
2892,2018-07-23,3597.75,TX,Customer 553
1257,2018-07-23,3116.25,OK,Customer 232
410,2018-07-23,562.5,CA,Customer 81
3135,2018-07-23,3597.75,ME,Customer 597
3137,2018-07-23,825.0,ME,Customer 597
3410,2018-07-23,3597.75,NC,Customer 645
2543,2018-07-23,12465.0,OR,Customer 485
2731,2018-07-23,3116.25,NJ,Customer 525
2732,2018-07-23,3597.75,NJ,Customer 525
2542,2018-07-23,2250.0,OR,Customer 485
3411,2018-07-23,3781.5,NC,Customer 645
2512,2018-07-23,975.0,MA,Customer 483
2511,2018-07-23,3597.75,MA,Customer 483
2733,2018-07-23,825.0,NJ,Customer 525
3409,2018-07-23,1237.5,NC,Customer 645
3412,2018-07-23,3116.25,NC,Customer 645
396,2018-07-24,337.5,KY,Customer 77
261,2018-07-24,487.5,MA,Customer 60
260,2018-07-24,3116.25,MA,Customer 60
3741,2018-07-24,412.5,FL,Customer 705
601,2018-07-24,562.5,CA,Customer 122
600,2018-07-24,3116.25,CA,Customer 122
2777,2018-07-24,6232.5,CT,Customer 533
2776,2018-07-24,825.0,CT,Customer 533
3742,2018-07-24,3116.25,FL,Customer 705
395,2018-07-24,3116.25,KY,Customer 77
3337,2018-07-24,-3597.75,MO,Customer 630
3336,2018-07-24,-337.5,MO,Customer 630
4125,2018-07-25,3116.25,FL,Customer 761
4126,2018-07-25,412.5,FL,Customer 761
3181,2018-07-25,3116.25,NJ,Customer 598
3180,2018-07-25,412.5,NJ,Customer 598
29,2018-07-25,1687.5,CA,Customer 7
2437,2018-07-25,825.0,FL,Customer 475
2436,2018-07-25,6232.5,FL,Customer 475
3401,2018-07-25,412.5,VA,Customer 643
28,2018-07-25,9348.75,CA,Customer 7
3400,2018-07-25,3116.25,VA,Customer 643
210,2018-07-26,225.0,other,Customer 48
211,2018-07-26,412.5,other,Customer 48
212,2018-07-26,3116.25,other,Customer 48
3538,2018-07-26,412.5,FL,Customer 670
4219,2018-07-26,825.0,FL,Customer 792
4218,2018-07-26,3597.75,FL,Customer 792
3539,2018-07-26,3116.25,FL,Customer 670
4217,2018-07-26,3116.25,FL,Customer 792
2240,2018-07-27,487.5,TX,Customer 439
2239,2018-07-27,3116.25,TX,Customer 439
996,2018-07-27,562.5,CA,Customer 178
3111,2018-07-27,825.0,CT,Customer 590
3234,2018-07-27,3116.25,MA,Customer 605
3233,2018-07-27,0.0,MA,Customer 605
995,2018-07-27,3781.5,CA,Customer 178
3110,2018-07-27,3116.25,CT,Customer 590
3109,2018-07-27,3597.75,CT,Customer 590
488,2018-07-27,6232.5,TX,Customer 89
3685,2018-07-27,3116.25,FL,Customer 692
3687,2018-07-27,3597.75,FL,Customer 692
3686,2018-07-27,825.0,FL,Customer 692
1908,2018-07-27,3116.25,RI,Customer 378
1641,2018-07-27,412.5,FL,Customer 336
1640,2018-07-27,3116.25,FL,Customer 336
442,2018-07-27,6232.5,TN,Customer 86
4111,2018-07-27,412.5,VT,Customer 759
4112,2018-07-27,3116.25,VT,Customer 759
1909,2018-07-27,412.5,RI,Customer 378
443,2018-07-27,675.0,TN,Customer 86
487,2018-07-27,975.0,TX,Customer 89
1721,2018-07-30,3116.25,PA,Customer 345
1720,2018-07-30,412.5,PA,Customer 345
3434,2018-07-30,18697.5,NY,Customer 652
1950,2018-07-30,3597.75,CA,Customer 391
1949,2018-07-30,1125.0,CA,Customer 391
2471,2018-07-30,412.5,SC,Customer 478
928,2018-07-30,6232.5,other,
927,2018-07-30,3597.75,other,
2472,2018-07-30,3116.25,SC,Customer 478
926,2018-07-30,1237.5,other,
1951,2018-07-30,3116.25,CA,Customer 391
3433,2018-07-30,2475.0,NY,Customer 652
3023,2018-07-31,7563.0,NY,Customer 576
3024,2018-07-31,5775.0,NY,Customer 576
3777,2018-07-31,1125.0,CA,Customer 710
3022,2018-07-31,14391.0,NY,Customer 576
3734,2018-07-31,3116.25,CA,Customer 702
3731,2018-07-31,3597.75,CA,Customer 702
3732,2018-07-31,3781.5,CA,Customer 702
3929,2018-07-31,3597.75,NY,Customer 738
2366,2018-07-31,3116.25,OH,Customer 461
3930,2018-07-31,825.0,NY,Customer 738
3931,2018-07-31,3116.25,NY,Customer 738
3733,2018-07-31,1687.5,CA,Customer 702
2365,2018-07-31,337.5,OH,Customer 461
3778,2018-07-31,6232.5,CA,Customer 710
3021,2018-07-31,24930.0,NY,Customer 576
1666,2018-08-01,9348.75,MD,Customer 337
1663,2018-08-01,1650.0,MD,Customer 337
2143,2018-08-01,975.0,MA,Customer 424
2141,2018-08-01,3116.25,MA,Customer 424
1888,2018-08-01,3597.75,TN,Customer 376
1889,2018-08-01,675.0,TN,Customer 376
3183,2018-08-01,412.5,NJ,Customer 598
1664,2018-08-01,3781.5,MD,Customer 337
1665,2018-08-01,3597.75,MD,Customer 337
1887,2018-08-01,3116.25,TN,Customer 376
2142,2018-08-01,3597.75,MA,Customer 424
3182,2018-08-01,3597.75,NJ,Customer 598
1952,2018-08-02,3781.5,CA,Customer 391
4298,2018-08-02,4742.400000000001,DC,Customer 798
3596,2018-08-02,3116.25,CA,Customer 679
3597,2018-08-02,562.5,CA,Customer 679
3436,2018-08-02,-389.54999999999995,NY,Customer 652
2181,2018-08-02,2475.0,MA,Customer 426
4297,2018-08-02,28782.0,DC,Customer 798
1122,2018-08-02,-1500.0,MA,Customer 203
1121,2018-08-02,-12465.0,MA,Customer 203
1120,2018-08-02,0.0,MA,Customer 203
1119,2018-08-02,0.0,MA,Customer 203
1431,2018-08-02,3116.25,IL,Customer 280
1430,2018-08-02,337.5,IL,Customer 280
1953,2018-08-02,562.5,CA,Customer 391
3435,2018-08-02,-51.6,NY,Customer 652
2180,2018-08-02,18697.5,MA,Customer 426
4296,2018-08-02,24930.0,DC,Customer 798
1788,2018-08-03,562.5,WY,Customer 366
2734,2018-08-03,6232.5,NJ,Customer 525
303,2018-08-03,6232.5,CA,Customer 65
3423,2018-08-03,2212.5,HI,Customer 648
2735,2018-08-03,825.0,NJ,Customer 525
305,2018-08-03,1687.5,CA,Customer 65
1789,2018-08-03,3116.25,WY,Customer 366
304,2018-08-03,3597.75,CA,Customer 65
3424,2018-08-03,3116.25,HI,Customer 648
929,2018-08-06,825.0,other,
3322,2018-08-06,1237.5,NC,Customer 626
3323,2018-08-06,3597.75,NC,Customer 626
194,2018-08-06,825.0,PA,Customer 42
193,2018-08-06,6232.5,PA,Customer 42
3321,2018-08-06,3781.5,NC,Customer 626
930,2018-08-06,6232.5,other,
3320,2018-08-06,3116.25,NC,Customer 626
176,2018-08-07,3116.25,CO,Customer 41
668,2018-08-07,3116.25,MO,Customer 130
669,2018-08-07,337.5,MO,Customer 130
2619,2018-08-07,4125.0,FL,Customer 503
2618,2018-08-07,31162.5,FL,Customer 503
3567,2018-08-07,-3116.25,OR,Customer 674
328,2018-08-07,3116.25,WA,Customer 66
327,2018-08-07,562.5,WA,Customer 66
1809,2018-08-07,1125.0,CA,Customer 372
177,2018-08-07,3597.75,CO,Customer 41
3566,2018-08-07,-562.5,OR,Customer 674
1810,2018-08-07,7563.0,CA,Customer 372
178,2018-08-07,825.0,CO,Customer 41
2045,2018-08-08,14391.0,IN,Customer 412
2047,2018-08-08,3975.2999999999997,IN,Customer 412
3293,2018-08-08,412.5,ME,Customer 620
2907,2018-08-08,487.5,MA,Customer 557
2906,2018-08-08,3597.75,MA,Customer 557
3294,2018-08-08,3116.25,ME,Customer 620
2046,2018-08-08,31162.5,IN,Customer 412
4241,2018-08-08,412.5,PA,Customer 795
393,2018-08-08,375.0,TX,Customer 76
394,2018-08-08,181.79999999999998,TX,Customer 76
4240,2018-08-08,3116.25,PA,Customer 795
803,2018-08-09,3597.75,OX,Customer 150
2126,2018-08-09,3116.25,MD,Customer 421
2125,2018-08-09,412.5,MD,Customer 421
2736,2018-08-09,-1125.0,NJ,Customer 525
2737,2018-08-09,-154.8,NJ,Customer 525
3185,2018-08-09,412.5,NJ,Customer 598
804,2018-08-09,825.0,OX,Customer 150
648,2018-08-09,9348.75,ID,Customer 128
647,2018-08-09,1650.0,ID,Customer 128
1062,2018-08-09,2587.5,ID,Customer 193
649,2018-08-09,3597.75,ID,Customer 128
805,2018-08-09,3116.25,OX,Customer 150
3184,2018-08-09,3116.25,NJ,Customer 598
1063,2018-08-09,15581.25,ID,Customer 193
685,2018-08-10,6232.5,NV,Customer 131
2886,2018-08-10,3116.25,FL,Customer 552
2887,2018-08-10,412.5,FL,Customer 552
686,2018-08-10,1125.0,NV,Customer 131
710,2018-08-13,3597.75,KY,Customer 134
3818,2018-08-13,18697.5,NH,Customer 716
728,2018-08-13,6232.5,other,Customer 136
729,2018-08-13,825.0,other,Customer 136
711,2018-08-13,337.5,KY,Customer 134
709,2018-08-13,3116.25,KY,Customer 134
1131,2018-08-13,412.5,NY,Customer 207
1132,2018-08-13,3116.25,NY,Customer 207
3817,2018-08-13,2475.0,NH,Customer 716
588,2018-08-14,825.0,other,
3308,2018-08-14,3116.25,MA,Customer 622
2203,2018-08-14,6232.5,VA,Customer 429
932,2018-08-14,3116.25,other,
2201,2018-08-14,1650.0,VA,Customer 429
933,2018-08-14,3597.75,other,
931,2018-08-14,825.0,other,
589,2018-08-14,6232.5,other,
3309,2018-08-14,487.5,MA,Customer 622
2202,2018-08-14,7195.5,VA,Customer 429
1294,2018-08-15,675.0,IL,Customer 244
2272,2018-08-15,412.5,CT,Customer 447
1293,2018-08-15,6232.5,IL,Customer 244
3295,2018-08-15,-375.0,ME,Customer 620
3836,2018-08-15,3116.25,MA,Customer 719
3296,2018-08-15,-51.6,ME,Customer 620
2273,2018-08-15,3597.75,CT,Customer 447
3837,2018-08-15,487.5,MA,Customer 719
231,2018-08-16,412.5,OK,Customer 56
1793,2018-08-16,412.5,ME,Customer 369
230,2018-08-16,3781.5,OK,Customer 56
1760,2018-08-16,3116.25,OR,Customer 356
1759,2018-08-16,562.5,OR,Customer 356
1794,2018-08-16,3116.25,ME,Customer 369
1517,2018-08-17,3116.25,VA,Customer 311
1516,2018-08-17,412.5,VA,Customer 311
2003,2018-08-17,8775.0,CA,Customer 404
2004,2018-08-17,-9348.75,CA,Customer 404
1269,2018-08-17,975.0,MA,Customer 238
1270,2018-08-17,3597.75,MA,Customer 238
1271,2018-08-17,3116.25,MA,Customer 238
3614,2018-08-17,3116.25,ID,Customer 683
3613,2018-08-17,412.5,ID,Customer 683
4201,2018-08-17,412.5,NY,Customer 788
4202,2018-08-17,3597.75,NY,Customer 788
2005,2018-08-17,93487.5,CA,Customer 404
2738,2018-08-20,3116.25,NJ,Customer 525
573,2018-08-20,3597.75,KY,Customer 116
3261,2018-08-20,3116.25,CA,Customer 608
2739,2018-08-20,3597.75,NJ,Customer 525
2740,2018-08-20,825.0,NJ,Customer 525
574,2018-08-20,337.5,KY,Customer 116
3260,2018-08-20,562.5,CA,Customer 608
2164,2018-08-20,825.0,NY,Customer 425
2559,2018-08-20,3597.75,MI,Customer 486
2560,2018-08-20,412.5,MI,Customer 486
2163,2018-08-20,6232.5,NY,Customer 425
4074,2018-08-21,3116.25,AZ,Customer 753
4075,2018-08-21,1125.0,AZ,Customer 753
366,2018-08-21,6232.5,MB,Customer 71
365,2018-08-21,825.0,MB,Customer 71
1066,2018-08-21,3172.05,ID,Customer 193
1065,2018-08-21,7195.5,ID,Customer 193
1064,2018-08-21,15581.25,ID,Customer 193
3045,2018-08-21,7563.0,CA,Customer 579
3044,2018-08-21,3597.75,CA,Customer 579
3043,2018-08-21,1687.5,CA,Customer 579
4073,2018-08-21,3597.75,AZ,Customer 753
356,2018-08-22,3116.25,PA,Customer 70
357,2018-08-22,412.5,PA,Customer 70
204,2018-08-22,562.5,CA,Customer 44
3901,2018-08-22,3116.25,CA,Customer 727
1691,2018-08-22,3116.25,RI,Customer 342
2080,2018-08-22,1012.5,other,Customer 415
2048,2018-08-22,3375.0,IN,Customer 412
1690,2018-08-22,412.5,RI,Customer 342
2049,2018-08-22,31162.5,IN,Customer 412
196,2018-08-22,825.0,PA,Customer 42
1228,2018-08-22,-140.70000000000002,CA,Customer 225
1125,2018-08-22,412.5,FL,Customer 206
195,2018-08-22,6232.5,PA,Customer 42
1126,2018-08-22,3116.25,FL,Customer 206
2081,2018-08-22,9348.75,other,Customer 415
1229,2018-08-22,-750.0,CA,Customer 225
205,2018-08-22,3116.25,CA,Customer 44
3902,2018-08-22,3597.75,CA,Customer 727
3903,2018-08-22,3781.5,CA,Customer 727
3904,2018-08-22,1687.5,CA,Customer 727
3187,2018-08-23,412.5,NJ,Customer 598
2225,2018-08-23,3597.75,FL,Customer 433
3186,2018-08-23,3597.75,NJ,Customer 598
2226,2018-08-23,825.0,FL,Customer 433
2281,2018-08-23,562.5,OX,Customer 449
2280,2018-08-23,3116.25,OX,Customer 449
2227,2018-08-23,3116.25,FL,Customer 433
935,2018-08-23,3597.75,other,
3779,2018-08-23,3116.25,CA,Customer 710
936,2018-08-23,1237.5,other,
934,2018-08-23,6232.5,other,
3780,2018-08-23,562.5,CA,Customer 710
2933,2018-08-24,3597.75,EY,Customer 562
618,2018-08-24,412.5,IN,Customer 125
2438,2018-08-24,3597.75,FL,Customer 475
1200,2018-08-24,3116.25,IL,Customer 224
2935,2018-08-24,825.0,EY,Customer 562
2934,2018-08-24,3116.25,EY,Customer 562
2439,2018-08-24,3116.25,FL,Customer 475
1202,2018-08-24,675.0,IL,Customer 224
2440,2018-08-24,825.0,FL,Customer 475
1201,2018-08-24,3597.75,IL,Customer 224
617,2018-08-24,3116.25,IN,Customer 125
2294,2018-08-27,3116.25,CT,Customer 451
2778,2018-08-27,7195.5,CT,Customer 533
2292,2018-08-27,825.0,CT,Customer 451
2780,2018-08-27,1650.0,CT,Customer 533
2779,2018-08-27,6232.5,CT,Customer 533
106,2018-08-27,825.0,FL,Customer 23
105,2018-08-27,3116.25,FL,Customer 23
2293,2018-08-27,3597.75,CT,Customer 451
3072,2018-08-27,3116.25,LA,Customer 583
104,2018-08-27,3597.75,FL,Customer 23
2688,2018-08-27,412.5,MN,Customer 518
2459,2018-08-27,6232.5,NC,Customer 477
3852,2018-08-27,337.5,TN,Customer 720
2689,2018-08-27,3116.25,MN,Customer 518
3853,2018-08-27,3116.25,TN,Customer 720
3071,2018-08-27,412.5,LA,Customer 583
2458,2018-08-27,825.0,NC,Customer 477
3988,2018-08-28,31162.5,FL,Customer 741
1252,2018-08-28,3116.25,GA,Customer 230
3405,2018-08-28,3781.5,VA,Customer 643
3404,2018-08-28,3597.75,VA,Customer 643
3989,2018-08-28,30252.0,FL,Customer 741
3403,2018-08-28,6232.5,VA,Customer 643
4318,2018-08-28,3116.25,RI,Customer 802
4319,2018-08-28,412.5,RI,Customer 802
3439,2018-08-28,31162.5,NY,Customer 652
3402,2018-08-28,1650.0,VA,Customer 643
2742,2018-08-28,3116.25,NJ,Customer 525
3438,2018-08-28,-1558.0500000000002,NY,Customer 652
3437,2018-08-28,4125.0,NY,Customer 652
3987,2018-08-28,6885.0,FL,Customer 741
3490,2018-08-28,6232.5,MA,Customer 662
1253,2018-08-28,412.5,GA,Customer 230
3986,2018-08-28,-3055.35,FL,Customer 741
3491,2018-08-28,1950.0,MA,Customer 662
2741,2018-08-28,412.5,NJ,Customer 525
3489,2018-08-28,7195.5,MA,Customer 662
3188,2018-08-29,412.5,NJ,Customer 598
1231,2018-08-29,12465.0,CA,Customer 225
1230,2018-08-29,2250.0,CA,Customer 225
3128,2018-08-29,487.5,TX,Customer 596
3127,2018-08-29,3116.25,TX,Customer 596
3189,2018-08-29,3116.25,NJ,Customer 598
3365,2018-08-30,2475.0,NC,Customer 633
3364,2018-08-30,12465.0,NC,Customer 633
3366,2018-08-30,7195.5,NC,Customer 633
246,2018-08-31,412.5,FL,Customer 59
4341,2018-08-31,7195.5,MD,Customer 810
2282,2018-08-31,0.0,OX,Customer 449
4339,2018-08-31,1650.0,MD,Customer 810
4340,2018-08-31,6232.5,MD,Customer 810
245,2018-08-31,3116.25,FL,Customer 59
1723,2018-09-04,412.5,PA,Customer 345
1722,2018-09-04,3116.25,PA,Customer 345
3386,2018-09-04,3116.25,OH,Customer 637
3387,2018-09-04,337.5,OH,Customer 637
1320,2018-09-04,562.5,ID,Customer 247
857,2018-09-04,3597.75,AZ,Customer 160
307,2018-09-04,2250.0,CA,Customer 65
306,2018-09-04,12465.0,CA,Customer 65
2799,2018-09-04,3116.25,NY,Customer 542
2800,2018-09-04,412.5,NY,Customer 542
937,2018-09-04,3781.5,other,
858,2018-09-04,3116.25,AZ,Customer 160
856,2018-09-04,1125.0,AZ,Customer 160
1321,2018-09-04,3116.25,ID,Customer 247
444,2018-09-04,6232.5,TN,Customer 86
329,2018-09-04,9348.75,WA,Customer 66
445,2018-09-04,675.0,TN,Customer 86
330,2018-09-04,1687.5,WA,Customer 66
940,2018-09-04,3597.75,other,
939,2018-09-04,6232.5,other,
938,2018-09-04,1650.0,other,
997,2018-09-04,3781.5,CA,Customer 178
998,2018-09-04,562.5,CA,Customer 178
1519,2018-09-05,9348.75,VA,Customer 311
1392,2018-09-05,3116.25,MN,Customer 263
1393,2018-09-05,412.5,MN,Customer 263
1518,2018-09-05,1237.5,VA,Customer 311
883,2018-09-06,3116.25,FL,Customer 165
882,2018-09-06,412.5,FL,Customer 165
713,2018-09-07,3781.5,KY,Customer 134
712,2018-09-07,337.5,KY,Customer 134
1520,2018-09-07,6232.5,VA,Customer 311
1955,2018-09-07,3116.25,CA,Customer 391
1521,2018-09-07,825.0,VA,Customer 311
1954,2018-09-07,562.5,CA,Customer 391
1232,2018-09-10,0.0,CA,Customer 225
2144,2018-09-10,3116.25,MA,Customer 424
2145,2018-09-10,3597.75,MA,Customer 424
2146,2018-09-10,975.0,MA,Customer 424
309,2018-09-10,-70.35000000000001,CA,Customer 65
308,2018-09-10,-375.0,CA,Customer 65
3139,2018-09-11,412.5,ME,Customer 597
3243,2018-09-11,562.5,AZ,Customer 606
3781,2018-09-11,562.5,CA,Customer 710
3782,2018-09-11,3116.25,CA,Customer 710
9,2018-09-11,825.0,NC,Customer 3
3138,2018-09-11,3116.25,ME,Customer 597
3242,2018-09-11,3116.25,AZ,Customer 606
8,2018-09-11,6232.5,NC,Customer 3
2562,2018-09-12,825.0,NJ,Customer 490
765,2018-09-12,412.5,NH,Customer 144
2563,2018-09-12,3597.75,NJ,Customer 490
1067,2018-09-12,4691.25,ID,Customer 193
1068,2018-09-12,18697.5,ID,Customer 193
2564,2018-09-12,3116.25,NJ,Customer 490
1069,2018-09-12,10793.25,ID,Customer 193
766,2018-09-12,3116.25,NH,Customer 144
865,2018-09-13,3116.25,other,Customer 161
864,2018-09-13,1302.6000000000001,other,Customer 161
2580,2018-09-14,337.5,OH,Customer 493
2696,2018-09-14,375.0,FL,Customer 521
2581,2018-09-14,3597.75,OH,Customer 493
2695,2018-09-14,3111.75,FL,Customer 521
1890,2018-09-14,675.0,TN,Customer 376
1891,2018-09-14,3597.75,TN,Customer 376
1892,2018-09-14,3116.25,TN,Customer 376
3191,2018-09-17,3116.25,NJ,Customer 598
4140,2018-09-17,562.5,CA,Customer 765
3190,2018-09-17,412.5,NJ,Customer 598
1296,2018-09-17,675.0,IL,Customer 244
1295,2018-09-17,6232.5,IL,Customer 244
4139,2018-09-17,3116.25,CA,Customer 765
1642,2018-09-18,3116.25,FL,Customer 336
2052,2018-09-18,4286.25,IN,Customer 412
1643,2018-09-18,412.5,FL,Customer 336
2051,2018-09-18,17988.75,IN,Customer 412
2050,2018-09-18,31162.5,IN,Customer 412
3540,2018-09-19,412.5,FL,Customer 670
3541,2018-09-19,3116.25,FL,Customer 670
3649,2018-09-19,3781.5,CA,Customer 686
3650,2018-09-19,3597.75,CA,Customer 686
3648,2018-09-19,1125.0,CA,Customer 686
1602,2018-09-20,12465.0,NC,Customer 329
1603,2018-09-20,1650.0,NC,Customer 329
3141,2018-09-20,-375.0,ME,Customer 597
3140,2018-09-20,-51.6,ME,Customer 597
941,2018-09-21,9348.75,other,
943,2018-09-21,7195.5,other,
942,2018-09-21,2062.5,other,
2367,2018-09-24,3597.75,OH,Customer 461
3720,2018-09-24,3597.75,CA,Customer 699
2368,2018-09-24,337.5,OH,Customer 461
3722,2018-09-24,3116.25,CA,Customer 699
2461,2018-09-24,1237.5,NC,Customer 477
2937,2018-09-24,-421.95,EY,Customer 562
2936,2018-09-24,-51.6,EY,Customer 562
3721,2018-09-24,1125.0,CA,Customer 699
2460,2018-09-24,9348.75,NC,Customer 477
1848,2018-09-25,412.5,FL,Customer 375
1849,2018-09-25,3116.25,FL,Customer 375
2410,2018-09-26,2265.3,other,Customer 470
3784,2018-09-26,3116.25,CA,Customer 710
3507,2018-09-26,3116.25,KY,Customer 664
2409,2018-09-26,6232.5,other,Customer 470
3783,2018-09-26,562.5,CA,Customer 710
3506,2018-09-26,337.5,KY,Customer 664
1790,2018-09-27,1125.0,WY,Customer 366
1791,2018-09-27,6232.5,WY,Customer 366
2803,2018-09-28,412.5,NY,Customer 542
1812,2018-09-28,6232.5,CA,Customer 372
1811,2018-09-28,1125.0,CA,Customer 372
2802,2018-09-28,-1125.0,NY,Customer 542
2804,2018-09-28,3116.25,NY,Customer 542
2801,2018-09-28,-154.65,NY,Customer 542
2620,2018-10-01,4125.0,FL,Customer 503
2621,2018-10-01,31162.5,FL,Customer 503
3325,2018-10-02,3116.25,NC,Customer 626
3324,2018-10-02,412.5,NC,Customer 626
3603,2018-10-02,6232.5,NV,Customer 681
3604,2018-10-02,1125.0,NV,Customer 681
688,2018-10-03,6232.5,NV,Customer 131
3578,2018-10-03,3116.25,WI,Customer 677
3577,2018-10-03,337.5,WI,Customer 677
687,2018-10-03,1125.0,NV,Customer 131
2790,2018-10-03,3116.25,TX,Customer 538
2791,2018-10-03,487.5,TX,Customer 538
2938,2018-10-03,0.0,EY,Customer 562
1762,2018-10-04,3116.25,OR,Customer 356
1761,2018-10-04,562.5,OR,Customer 356
247,2018-10-04,6232.5,FL,Customer 59
248,2018-10-04,825.0,FL,Customer 59
3192,2018-10-04,412.5,NJ,Customer 598
3193,2018-10-04,3116.25,NJ,Customer 598
446,2018-10-05,6232.5,TN,Customer 86
447,2018-10-05,675.0,TN,Customer 86
2189,2018-10-05,412.5,CT,Customer 428
68,2018-10-05,825.0,VA,Customer 15
69,2018-10-05,6232.5,VA,Customer 15
2188,2018-10-05,3116.25,CT,Customer 428
2204,2018-10-09,825.0,VA,Customer 429
1850,2018-10-09,3116.25,FL,Customer 375
1266,2018-10-09,1237.5,VA,Customer 237
252,2018-10-09,-375.0,FL,Customer 59
251,2018-10-09,0.0,FL,Customer 59
250,2018-10-09,0.0,FL,Customer 59
249,2018-10-09,-51.6,FL,Customer 59
3621,2018-10-09,3116.25,OK,Customer 685
3620,2018-10-09,3597.75,OK,Customer 685
1203,2018-10-09,337.5,IL,Customer 224
1204,2018-10-09,3116.25,IL,Customer 224
1851,2018-10-09,412.5,FL,Customer 375
1265,2018-10-09,9348.75,VA,Customer 237
4114,2018-10-09,3116.25,VT,Customer 759
2205,2018-10-09,7195.5,VA,Customer 429
3619,2018-10-09,825.0,OK,Customer 685
4113,2018-10-09,412.5,VT,Customer 759
3195,2018-10-10,-51.6,NJ,Customer 598
3194,2018-10-10,-375.0,NJ,Customer 598
3785,2018-10-11,3781.5,CA,Customer 710
3786,2018-10-11,1125.0,CA,Customer 710
3787,2018-10-11,3116.25,CA,Customer 710
1234,2018-10-11,12465.0,CA,Customer 225
1233,2018-10-11,2250.0,CA,Customer 225
4026,2018-10-11,337.5,IL,Customer 747
4025,2018-10-11,3116.25,IL,Customer 747
547,2018-10-12,3116.25,CA,Customer 108
548,2018-10-12,562.5,CA,Customer 108
1071,2018-10-15,3375.0,ID,Customer 193
3866,2018-10-15,6232.5,CA,Customer 725
3867,2018-10-15,1687.5,CA,Customer 725
3868,2018-10-15,3597.75,CA,Customer 725
2544,2018-10-15,12465.0,OR,Customer 485
2545,2018-10-15,2250.0,OR,Customer 485
1070,2018-10-15,18697.5,ID,Customer 193
3074,2018-10-16,412.5,LA,Customer 583
2165,2018-10-16,825.0,NY,Customer 425
2166,2018-10-16,6232.5,NY,Customer 425
1667,2018-10-16,1237.5,MD,Customer 337
1668,2018-10-16,9348.75,MD,Customer 337
3073,2018-10-16,3116.25,LA,Customer 583
3196,2018-10-17,412.5,NJ,Customer 598
3197,2018-10-17,3116.25,NJ,Customer 598
312,2018-10-17,1687.5,CA,Customer 65
714,2018-10-17,825.0,KY,Customer 134
206,2018-10-17,562.5,CA,Customer 44
207,2018-10-17,3116.25,CA,Customer 44
1297,2018-10-17,6232.5,IL,Customer 244
1298,2018-10-17,675.0,IL,Customer 244
311,2018-10-17,7195.5,CA,Customer 65
814,2018-10-17,1272.15,IL,Customer 152
310,2018-10-17,3781.5,CA,Customer 65
715,2018-10-17,3781.5,KY,Customer 134
716,2018-10-17,3597.75,KY,Customer 134
813,2018-10-17,3116.25,IL,Customer 152
2128,2018-10-18,412.5,MD,Customer 421
2127,2018-10-18,3116.25,MD,Customer 421
2697,2018-10-18,-412.5,FL,Customer 521
2698,2018-10-18,-3116.25,FL,Customer 521
1852,2018-10-19,6232.5,FL,Customer 375
1853,2018-10-19,825.0,FL,Customer 375
815,2018-10-22,337.5,IL,Customer 152
313,2018-10-22,9348.75,CA,Customer 65
2329,2018-10-22,675.0,IN,Customer 454
314,2018-10-22,1687.5,CA,Customer 65
816,2018-10-22,3116.25,IL,Customer 152
2331,2018-10-22,3116.25,IN,Customer 454
4229,2018-10-22,412.5,FL,Customer 793
4230,2018-10-22,3116.25,FL,Customer 793
2330,2018-10-22,3597.75,IN,Customer 454
1378,2018-10-22,3116.25,DA,Customer 260
1377,2018-10-22,412.5,DA,Customer 260
1962,2018-10-23,1687.5,CA,Customer 396
3519,2018-10-23,3116.25,GA,Customer 666
3543,2018-10-23,3116.25,FL,Customer 670
1961,2018-10-23,3116.25,CA,Customer 396
2594,2018-10-23,412.5,PA,Customer 498
3542,2018-10-23,412.5,FL,Customer 670
2593,2018-10-23,3116.25,PA,Customer 498
3521,2018-10-23,825.0,GA,Customer 666
1964,2018-10-23,3781.5,CA,Customer 396
1963,2018-10-23,3597.75,CA,Customer 396
3520,2018-10-23,3597.75,GA,Customer 666
3789,2018-10-24,-375.0,CA,Customer 710
